11,01,25,-2.1,0.6,-3.9,-4.4,0.1,6.5,3.4000000000000004,0.0,19.699999999999996,0.0,39.0,31.0,529.41,512.69,515.52,511.58,507.23,503.8,504.1,490.52,488.56,503.34,494.34,505.64
11,01,26,-9.9,-0.8,-4.6,-1.0,0.0,0.0,0.79999999999999993,0.0,11.199999999999999,0.0,39.0,31.0,512.69,515.52,511.58,507.23,503.8,504.1,490.52,488.56,503.34,494.34,505.64,504.85
11,01,27,-9.2,-1.7,2.1,2.1,0.0,0.0,0.79999999999999993,0.0,8.3000000000000007,0.0,39.0,31.0,515.52,511.58,507.23,503.8,504.1,490.52,488.56,503.34,494.34,505.64,504.85,497.44
11,01,28,-9.3,0.3,4.5,1.1,0.0,0.0,0.79999999999999993,0.0,8.0999999999999996,0.0,39.0,31.0,511.58,507.23,503.8,504.1,490.52,488.56,503.34,494.34,505.64,504.85,497.44,480.77
11,01,29,-4.6,2.6,1.6,-3.2,0.0,1.7,0.79999999999999993,0.0,7.7000000000000002,0.0,39.0,34.0,507.23,503.8,504.1,490.52,488.56,503.34,494.34,505.64,504.85,497.44,480.77,483.88
11,01,30,-4.8,1.7,2.1,-1.5,0.0,0.0,0.20000000000000001,0.0,8.1999999999999993,0.0,39.0,34.0,503.8,504.1,490.52,488.56,503.34,494.34,505.64,504.85,497.44,480.77,483.88,496.6
11,01,31,-4.1,4.6,3.3,1.8,4.1,5.1,0.20000000000000001,220.5,8.1999999999999993,181.59999999999999,41.0,38.0,504.1,490.52,488.56,503.34,494.34,505.64,504.85,497.44,480.77,483.88,496.6,483.14
11,02,01,1.1,5.0,3.2,-0.1,8.4,19.9,4.1999999999999993,222.09999999999999,13.299999999999999,177.29999999999998,40.0,31.0,490.52,488.56,503.34,494.34,505.64,504.85,497.44,480.77,483.88,496.6,483.14,472.48
11,02,02,-0.5,4.2,3.7,-2.0,9.0,17.2,12.5,230.5,26.699999999999999,197.19999999999999,39.0,31.0,488.56,503.34,494.34,505.64,504.85,497.44,480.77,483.88,496.6,483.14,472.48,464.86
11,02,03,1.9,2.5,0.8,-3.1,19.7,26.8,21.5,239.5,43.899999999999999,214.39999999999998,39.0,39.0,503.34,494.34,505.64,504.85,497.44,480.77,483.88,496.6,483.14,472.48,464.86,464.24
11,02,04,0.8,3.1,1.2,-4.5,18.7,20.3,41.200000000000003,256.5,70.700000000000003,237.30000000000001,42.0,55.0,494.34,505.64,504.85,497.44,480.77,483.88,496.6,483.14,472.48,464.86,464.24,467.97
11,02,05,-2.7,1.2,1.9,-7.5,12.1,22.3,59.900000000000006,265.80000000000001,91.0,257.19999999999999,43.0,66.0,505.64,504.85,497.44,480.77,483.88,496.6,483.14,472.48,464.86,464.24,467.97,482.89
11,02,06,-2.1,4.4,1.5,-8.9,6.0,15.4,72.0,235.89999999999998,111.59999999999999,279.5,43.0,69.0,504.85,497.44,480.77,483.88,496.6,483.14,472.48,464.86,464.24,467.97,482.89,489.64
11,02,07,-3.1,3.3,2.0,-5.8,1.5,5.5,78.0,233.69999999999999,127.0,288.0,40.0,64.0,497.44,480.77,483.88,496.6,483.14,472.48,464.86,464.24,467.97,482.89,489.64,495.92
11,02,08,1.8,1.2,0.7,-7.0,1.6,7.2,75.399999999999991,235.19999999999996,127.39999999999999,292.0,43.0,67.0,480.77,483.88,496.6,483.14,472.48,464.86,464.24,467.97,482.89,489.64,495.92,506.09
11,02,09,-2.0,0.3,-1.3,-6.3,10.0,6.5,68.599999999999994,219.19999999999996,114.7,290.69999999999999,45.0,73.0,483.88,496.6,483.14,472.48,464.86,464.24,467.97,482.89,489.64,495.92,506.09,504.01
11,02,10,-1.1,3.3,-3.6,-5.8,12.1,13.4,69.599999999999994,212.19999999999999,104.00000000000001,277.69999999999999,50.0,84.0,496.6,483.14,472.48,464.86,464.24,467.97,482.89,489.64,495.92,506.09,504.01,501.16
11,02,11,-5.0,-0.4,-8.6,-1.2,6.3,11.9,62.0,197.29999999999998,90.600000000000009,271.5,52.0,80.0,483.14,472.48,464.86,464.24,467.97,482.89,489.64,495.92,506.09,504.01,501.16,505.22
11,02,12,-12.2,-2.7,-12.0,-4.7,0.0,0.0,49.600000000000001,189.09999999999999,82.200000000000017,275.39999999999998,52.0,80.0,472.48,464.86,464.24,467.97,482.89,489.64,495.92,506.09,504.01,501.16,505.22,509.64
11,02,13,-12.1,0.8,-9.1,-6.0,0.0,0.0,37.5,188.39999999999998,59.899999999999991,274.79999999999995,52.0,78.0,464.86,464.24,467.97,482.89,489.64,495.92,506.09,504.01,501.16,505.22,509.64,518.47
11,02,14,-8.8,0.9,-4.8,-9.7,0.0,0.1,31.5,182.0,44.5,271.19999999999999,52.0,76.0,464.24,467.97,482.89,489.64,495.92,506.09,504.01,501.16,505.22,509.64,518.47,521.55
11,02,15,-8.5,-1.1,-4.9,-10.9,0.0,4.8,30.0,173.0,39.100000000000001,270.0,52.0,75.0,467.97,482.89,489.64,495.92,506.09,504.01,501.16,505.22,509.64,518.47,521.55,517.8
11,02,16,-6.4,-2.1,-5.6,-8.5,0.0,2.1,28.400000000000002,131.0,36.699999999999996,244.30000000000001,52.0,74.0,482.89,489.64,495.92,506.09,504.01,501.16,505.22,509.64,518.47,521.55,517.8,521.11
11,02,17,-4.8,-0.7,-4.0,-8.8,0.8,0.2,18.399999999999999,112.99999999999999,32.300000000000004,206.40000000000001,60.0,73.0,489.64,495.92,506.09,504.01,501.16,505.22,509.64,518.47,521.55,517.8,521.11,519.21
11,02,18,-7.1,-0.6,-5.9,-5.5,0.0,0.0,7.0999999999999996,111.10000000000001,19.100000000000001,191.60000000000002,60.0,73.0,495.92,506.09,504.01,501.16,505.22,509.64,518.47,521.55,517.8,521.11,519.21,511.13
11,02,19,-9.5,-3.5,-8.0,-1.1,0.0,0.0,0.80000000000000004,111.10000000000001,7.2000000000000002,188.69999999999999,60.0,73.0,506.09,504.01,501.16,505.22,509.64,518.47,521.55,517.8,521.11,519.21,511.13,514.81
11,02,20,-13.4,-3.7,-7.4,-1.6,0.0,0.0,0.80000000000000004,111.09999999999999,7.2000000000000002,188.5,60.0,72.0,504.01,501.16,505.22,509.64,518.47,521.55,517.8,521.11,519.21,511.13,514.81,531.02
11,02,21,-10.9,-4.1,-4.4,-2.3,0.0,0.0,0.80000000000000004,111.10000000000001,7.2000000000000002,188.09999999999999,54.0,71.0,501.16,505.22,509.64,518.47,521.55,517.8,521.11,519.21,511.13,514.81,531.02,528.75
11,02,22,-9.3,-3.9,-7.0,-1.2,0.0,0.0,0.80000000000000004,110.5,7.1000000000000005,186.90000000000001,54.0,70.0,505.22,509.64,518.47,521.55,517.8,521.11,519.21,511.13,514.81,531.02,528.75,533.42
11,02,23,-9.1,-2.9,-8.7,-3.2,0.0,0.0,0.80000000000000004,110.5,2.3000000000000003,186.89999999999998,54.0,68.0,509.64,518.47,521.55,517.8,521.11,519.21,511.13,514.81,531.02,528.75,533.42,534.01
11,02,24,-9.3,1.2,-4.2,-7.9,1.5,1.5,0.80000000000000004,110.40000000000001,0.20000000000000001,186.90000000000001,60.0,59.0,518.47,521.55,517.8,521.11,519.21,511.13,514.81,531.02,528.75,533.42,534.01,520.88
11,02,25,-1.8,5.2,3.4,0.8,2.7,2.0,1.5,111.80000000000001,1.5,181.90000000000001,55.0,60.0,521.55,517.8,521.11,519.21,511.13,514.81,531.02,528.75,533.42,534.01,520.88,502.27
11,02,26,-0.4,5.4,5.8,4.6,12.5,12.2,4.2000000000000002,114.5,3.5,183.90000000000003,50.0,52.0,517.8,521.11,519.21,511.13,514.81,531.02,528.75,533.42,534.01,520.88,502.27,501.78
11,02,27,-1.7,1.5,3.3,4.0,15.2,13.8,16.699999999999999,127.0,15.699999999999999,196.09999999999999,56.0,62.0,521.11,519.21,511.13,514.81,531.02,528.75,533.42,534.01,520.88,502.27,501.78,521.46
11,02,28,-2.2,0.9,2.3,1.2,0.0,0.0,31.899999999999999,142.20000000000002,29.5,209.90000000000001,56.0,60.0,519.21,511.13,514.81,531.02,528.75,533.42,534.01,520.88,502.27,501.78,521.46,514.22
11,03,01,-1.9,1.8,1.1,3.2,0.0,0.0,31.899999999999999,142.20000000000002,29.5,208.19999999999999,56.0,58.0,511.13,514.81,531.02,528.75,533.42,534.01,520.88,502.27,501.78,521.46,514.22,506.5
11,03,02,-2.5,2.5,5.8,2.7,0.0,0.0,31.899999999999999,142.19999999999999,29.5,208.20000000000002,56.0,57.0,514.81,531.02,528.75,533.42,534.01,520.88,502.27,501.78,521.46,514.22,506.5,499.21
11,03,03,-1.6,2.1,2.6,0.3,0.0,0.7,31.899999999999999,138.09999999999999,29.5,203.09999999999999,56.0,59.0,531.02,528.75,533.42,534.01,520.88,502.27,501.78,521.46,514.22,506.5,499.21,492.91
11,03,04,-2.6,3.5,2.7,-0.3,0.0,0.0,30.399999999999999,129.69999999999999,28.699999999999999,183.89999999999998,56.0,57.0,528.75,533.42,534.01,520.88,502.27,501.78,521.46,514.22,506.5,499.21,492.91,486.29
11,03,05,1.2,1.6,-1.1,-2.7,0.0,0.0,27.699999999999999,120.7,26.699999999999999,166.69999999999999,53.0,54.0,533.42,534.01,520.88,502.27,501.78,521.46,514.22,506.5,499.21,492.91,486.29,489.89
11,03,06,-2.0,-0.6,-0.7,-2.1,0.0,0.0,15.199999999999999,101.0,14.5,139.90000000000001,53.0,54.0,534.01,520.88,502.27,501.78,521.46,514.22,506.5,499.21,492.91,486.29,489.89,495.39
12,03,06,0.3,2.4,3.6,0.7,0.0,1.1,0.0,82.300000000000011,0.69999999999999996,119.60000000000001,53.0,55.0,520.88,502.27,501.78,521.46,514.22,506.5,499.21,492.91,486.29,489.89,495.39,487.81
13,03,06,0.4,2.9,5.8,3.7,1.5,4.1,0.0,70.200000000000003,1.8,98.399999999999991,50.0,54.0,502.27,501.78,521.46,514.22,506.5,499.21,492.91,486.29,489.89,495.39,487.81,487.13
14,03,06,0.5,1.8,1.6,2.0,14.0,32.4,1.5,65.700000000000003,5.8999999999999995,87.099999999999994,54.0,80.0,501.78,521.46,514.22,506.5,499.21,492.91,486.29,489.89,495.39,487.81,487.13,477.22
15,03,06,-1.2,-0.2,-1.6,0.0,8.1,12.3,15.5,78.200000000000003,38.299999999999997,114.0,56.0,95.0,521.46,514.22,506.5,499.21,492.91,486.29,489.89,495.39,487.81,487.13,477.22,483.39
16,03,06,-2.5,0.6,-1.4,-3.0,21.0,0.7,23.600000000000001,84.699999999999989,49.899999999999991,119.09999999999998,70.0,88.0,514.22,506.5,499.21,492.91,486.29,489.89,495.39,487.81,487.13,477.22,483.39,482.6
17,03,06,-0.5,2.4,1.0,-3.2,9.5,14.5,44.600000000000001,95.699999999999989,50.599999999999994,113.30000000000001,71.0,103.0,506.5,499.21,492.91,486.29,489.89,495.39,487.81,487.13,477.22,483.39,482.6,483.28
18,03,06,0.8,0.6,1.1,-2.9,2.0,2.9,54.100000000000001,93.099999999999994,65.099999999999994,114.40000000000001,65.0,100.0,499.21,492.91,486.29,489.89,495.39,487.81,487.13,477.22,483.39,482.6,483.28,499.61
19,03,06,2.4,2.7,0.4,-3.7,5.9,10.0,56.100000000000001,88.800000000000011,68.0,105.40000000000001,65.0,94.0,492.91,486.29,489.89,495.39,487.81,487.13,477.22,483.39,482.6,483.28,499.61,494.86
20,03,06,-0.1,4.1,0.5,0.3,0.0,0.0,62.0,94.700000000000017,76.900000000000006,115.40000000000001,64.0,85.0,486.29,489.89,495.39,487.81,487.13,477.22,483.39,482.6,483.28,499.61,494.86,514.82
21,03,06,-1.4,5.2,2.9,4.6,0.0,0.0,60.5,94.700000000000017,72.800000000000011,115.40000000000001,62.0,80.0,489.89,495.39,487.81,487.13,477.22,483.39,482.6,483.28,499.61,494.86,514.82,536.24
22,03,06,-2.2,2.5,1.6,2.8,0.0,0.0,46.5,94.700000000000003,40.399999999999999,115.30000000000001,62.0,80.0,495.39,487.81,487.13,477.22,483.39,482.6,483.28,499.61,494.86,514.82,536.24,541.24
23,03,06,-0.7,1.4,0.3,-0.4,4.4,2.3,38.399999999999999,94.700000000000017,28.099999999999998,110.50000000000001,64.0,82.0,487.81,487.13,477.22,483.39,482.6,483.28,499.61,494.86,514.82,536.24,541.24,532.63
11,03,19,0.0,3.9,2.2,-0.1,2.0,5.2,21.799999999999997,99.100000000000023,29.699999999999999,110.7,65.0,86.0,487.13,477.22,483.39,482.6,483.28,499.61,494.86,514.82,536.24,541.24,532.63,526.95
11,03,20,0.0,4.4,6.1,2.9,0.0,0.1,14.300000000000001,100.30000000000001,20.399999999999999,115.7,65.0,85.0,477.22,483.39,482.6,483.28,499.61,494.86,514.82,536.24,541.24,532.63,526.95,524.98
11,03,21,5.8,6.1,5.7,0.5,1.0,15.9,12.300000000000001,100.3,17.600000000000001,115.8,55.0,74.0,483.39,482.6,483.28,499.61,494.86,514.82,536.24,541.24,532.63,526.95,524.98,515.34
11,03,22,7.5,6.1,2.6,-2.0,1.6,23.0,7.4000000000000004,101.30000000000001,23.5,131.69999999999999,50.0,54.0,482.6,483.28,499.61,494.86,514.82,536.24,541.24,532.63,526.95,524.98,515.34,505.98
11,03,23,6.7,5.4,1.2,-3.8,0.5,1.4,9.0,102.90000000000001,46.5,154.69999999999999,40.0,54.0,483.28,499.61,494.86,514.82,536.24,541.24,532.63,526.95,524.98,515.34,505.98,499.62
11,03,24,6.5,3.5,-1.7,-5.8,0.0,15.2,9.5,103.39999999999999,47.899999999999999,156.09999999999999,35.0,34.0,499.61,494.86,514.82,536.24,541.24,532.63,526.95,524.98,515.34,505.98,499.62,503.68
11,03,25,0.8,0.6,-3.0,-5.0,0.0,0.0,9.5,103.39999999999999,63.099999999999994,171.29999999999998,35.0,31.0,494.86,514.82,536.24,541.24,532.63,526.95,524.98,515.34,505.98,499.62,503.68,501.24
11,03,26,-1.2,-0.3,-2.6,-3.9,0.0,0.0,5.0999999999999996,103.39999999999999,60.799999999999997,171.29999999999998,35.0,31.0,514.82,536.24,541.24,532.63,526.95,524.98,515.34,505.98,499.62,503.68,501.24,497.09
11,03,27,0.3,1.9,0.0,-4.4,0.0,1.0,3.1000000000000001,101.89999999999999,55.599999999999994,169.80000000000001,35.0,36.0,536.24,541.24,532.63,526.95,524.98,515.34,505.98,499.62,503.68,501.24,497.09,510.47
11,03,28,2.7,1.9,-1.3,-5.5,4.7,5.4,3.1000000000000001,99.199999999999989,56.5,168.79999999999998,35.0,39.0,541.24,532.63,526.95,524.98,515.34,505.98,499.62,503.68,501.24,497.09,510.47,504.73
11,03,29,2.9,2.6,-1.6,-5.9,3.5,15.2,6.8000000000000007,91.400000000000006,45.999999999999993,162.0,35.0,42.0,532.63,526.95,524.98,515.34,505.98,499.62,503.68,501.24,497.09,510.47,504.73,508.98
11,03,30,1.0,1.2,-0.5,-4.0,0.0,0.0,8.6999999999999993,79.700000000000003,38.200000000000003,163.40000000000001,35.0,40.0,526.95,524.98,515.34,505.98,499.62,503.68,501.24,497.09,510.47,504.73,508.98,494.16
11,03,31,-0.1,5.9,0.9,-1.3,1.1,0.8,8.1999999999999993,79.700000000000003,36.799999999999997,163.40000000000001,35.0,40.0,524.98,515.34,505.98,499.62,503.68,501.24,497.09,510.47,504.73,508.98,494.16,486.86
11,04,01,3.5,6.8,3.4,-1.7,6.0,0.0,9.2999999999999989,80.799999999999997,22.400000000000002,164.19999999999999,32.0,35.0,515.34,505.98,499.62,503.68,501.24,497.09,510.47,504.73,508.98,494.16,486.86,483.66
11,04,02,4.1,7.9,10.1,1.2,3.9,3.9,15.299999999999999,86.799999999999997,22.400000000000002,164.20000000000002,32.0,44.0,505.98,499.62,503.68,501.24,497.09,510.47,504.73,508.98,494.16,486.86,483.66,477.21
11,04,03,4.6,5.6,6.4,4.1,8.2,12.5,19.199999999999999,90.700000000000003,26.300000000000001,167.40000000000001,20.0,40.0,499.62,503.68,501.24,497.09,510.47,504.73,508.98,494.16,486.86,483.66,477.21,496.12
11,04,04,4.4,5.7,5.1,3.8,2.0,22.0,27.399999999999999,98.900000000000006,37.799999999999997,179.90000000000001,20.0,39.0,503.68,501.24,497.09,510.47,504.73,508.98,494.16,486.86,483.66,477.21,496.12,473.54
11,04,05,4.6,6.7,5.5,2.1,6.0,10.0,24.699999999999999,100.90000000000001,54.399999999999999,201.90000000000001,0.0,35.0,501.24,497.09,510.47,504.73,508.98,494.16,486.86,483.66,477.21,496.12,473.54,457.08
11,04,06,7.7,6.7,5.9,2.7,23.0,27.1,27.199999999999999,106.90000000000001,49.200000000000003,211.90000000000001,0.0,30.0,497.09,510.47,504.73,508.98,494.16,486.86,483.66,477.21,496.12,473.54,457.08,441.74
11,04,07,8.6,6.3,4.0,3.8,15.5,28.1,50.200000000000003,129.90000000000001,76.300000000000011,237.89999999999998,0.0,25.0,510.47,504.73,508.98,494.16,486.86,483.66,477.21,496.12,473.54,457.08,441.74,429.64
11,04,08,8.9,7.0,4.2,3.5,3.5,13.5,64.599999999999994,143.90000000000003,103.59999999999999,261.90000000000003,0.0,22.0,504.73,508.98,494.16,486.86,483.66,477.21,496.12,473.54,457.08,441.74,429.64,415.86
11,04,09,8.5,5.6,4.8,1.7,0.0,0.2,62.100000000000001,133.40000000000001,117.09999999999999,243.0,0.0,12.0,508.98,494.16,486.86,483.66,477.21,496.12,473.54,457.08,441.74,429.64,415.86,426.14
11,04,10,11.4,7.7,8.9,2.1,0.0,0.0,58.200000000000003,125.30000000000001,113.39999999999999,230.89999999999998,0.0,9.0,494.16,486.86,483.66,477.21,496.12,473.54,457.08,441.74,429.64,415.86,426.14,451.28
11,04,11,11.8,8.6,7.2,4.7,0.0,0.0,50.0,104.3,100.90000000000001,230.19999999999999,0.0,6.0,486.86,483.66,477.21,496.12,473.54,457.08,441.74,429.64,415.86,426.14,451.28,443.35
11,04,12,4.6,6.1,4.9,4.2,0.0,6.2,48.0,94.799999999999997,78.900000000000006,215.69999999999999,0.0,4.0,483.66,477.21,496.12,473.54,457.08,441.74,429.64,415.86,426.14,451.28,443.35,449.23
11,04,13,6.2,5.3,6.0,4.1,0.0,0.0,42.0,92.800000000000011,75.100000000000009,218.99999999999997,0.0,3.0,477.21,496.12,473.54,457.08,441.74,429.64,415.86,426.14,451.28,443.35,449.23,455.8
11,04,14,5.9,6.0,5.6,4.4,0.0,0.0,19.0,86.900000000000006,48.000000000000007,208.99999999999997,0.0,0.0,496.12,473.54,457.08,441.74,429.64,415.86,426.14,451.28,443.35,449.23,455.8,447.95
11,04,15,6.8,6.8,8.5,4.3,0.5,2.4,3.5,86.900000000000006,19.899999999999999,208.99999999999997,0.0,0.0,473.54,457.08,441.74,429.64,415.86,426.14,451.28,443.35,449.23,455.8,447.95,418.86
11,04,16,9.8,6.5,6.5,1.6,0.6,6.4,0.5,87.400000000000006,8.8000000000000007,211.40000000000001,0.0,0.0,457.08,441.74,429.64,415.86,426.14,451.28,443.35,449.23,455.8,447.95,418.86,388.62
11,04,17,10.6,7.0,7.9,1.5,0.0,2.0,1.1000000000000001,88.0,15.0,217.80000000000001,0.0,0.0,441.74,429.64,415.86,426.14,451.28,443.35,449.23,455.8,447.95,418.86,388.62,429.03
11,04,18,13.1,9.4,5.6,1.2,0.0,0.8,1.1000000000000001,83.599999999999994,17.0,217.5,0.0,0.0,429.64,415.86,426.14,451.28,443.35,449.23,455.8,447.95,418.86,388.62,429.03,430.38
11,04,19,11.0,8.6,7.7,2.8,0.0,0.0,1.1000000000000001,81.599999999999994,17.800000000000001,213.10000000000002,0.0,0.0,415.86,426.14,451.28,443.35,449.23,455.8,447.95,418.86,388.62,429.03,430.38,416.73
11,04,20,10.8,9.7,6.5,3.2,0.5,0.0,1.1000000000000001,81.599999999999994,11.600000000000001,213.00000000000003,0.0,0.0,426.14,451.28,443.35,449.23,455.8,447.95,418.86,388.62,429.03,430.38,416.73,402.85
11,04,21,10.9,9.5,6.3,3.1,0.0,0.0,1.6000000000000001,81.099999999999994,11.600000000000001,197.10000000000002,0.0,0.0,451.28,443.35,449.23,455.8,447.95,418.86,388.62,429.03,430.38,416.73,402.85,383.19
11,04,22,14.0,11.9,9.4,3.7,0.0,0.0,1.6000000000000001,79.5,11.600000000000001,174.10000000000002,0.0,0.0,443.35,449.23,455.8,447.95,418.86,388.62,429.03,430.38,416.73,402.85,383.19,372.21
11,04,23,13.9,15.0,11.3,4.5,0.0,0.0,1.1000000000000001,79.0,9.2000000000000011,172.70000000000002,0.0,0.0,449.23,455.8,447.95,418.86,388.62,429.03,430.38,416.73,402.85,383.19,372.21,262.54
11,04,24,12.7,12.8,12.7,6.4,0.0,0.0,0.5,79.0,2.7999999999999998,157.5,0.0,0.0,455.8,447.95,418.86,388.62,429.03,430.38,416.73,402.85,383.19,372.21,262.54,282.38
11,04,25,12.0,8.3,9.0,5.6,0.0,0.0,0.5,79.0,0.80000000000000004,157.5,0.0,0.0,447.95,418.86,388.62,429.03,430.38,416.73,402.85,383.19,372.21,262.54,282.38,400.5
11,04,26,11.7,7.8,6.7,3.8,0.0,0.0,0.5,79.0,0.0,157.5,0.0,0.0,418.86,388.62,429.03,430.38,416.73,402.85,383.19,372.21,262.54,282.38,400.5,418.09
11,04,27,11.3,9.3,7.7,1.8,0.0,0.0,0.5,79.0,0.0,156.5,0.0,0.0,388.62,429.03,430.38,416.73,402.85,383.19,372.21,262.54,282.38,400.5,418.09,411.11
11,04,28,11.4,9.5,7.9,3.7,0.0,0.0,0.0,74.300000000000011,0.0,151.10000000000002,0.0,0.0,429.03,430.38,416.73,402.85,383.19,372.21,262.54,282.38,400.5,418.09,411.11,396.71
11,04,29,12.5,11.9,7.7,3.7,0.0,0.0,0.0,70.800000000000011,0.0,135.90000000000001,0.0,0.0,430.38,416.73,402.85,383.19,372.21,262.54,282.38,400.5,418.09,411.11,396.71,366.99
11,04,30,13.4,12.0,7.9,3.6,0.0,0.0,0.0,70.799999999999997,0.0,135.90000000000001,0.0,0.0,416.73,402.85,383.19,372.21,262.54,282.38,400.5,418.09,411.11,396.71,366.99,360.22
11,05,01,7.8,9.5,7.6,3.0,0.0,0.0,0.0,69.700000000000003,0.0,135.09999999999999,0.0,0.0,402.85,383.19,372.21,262.54,282.38,400.5,418.09,411.11,396.71,366.99,360.22,434.62
11,05,02,7.7,8.0,7.7,3.4,0.0,3.0,0.0,63.700000000000003,0.0,135.10000000000002,0.0,0.0,383.19,372.21,262.54,282.38,400.5,418.09,411.11,396.71,366.99,360.22,434.62,454.72
11,05,03,5.1,8.2,5.4,2.5,0.0,0.0,0.0,59.800000000000004,3.0,134.20000000000002,0.0,0.0,372.21,262.54,282.38,400.5,418.09,411.11,396.71,366.99,360.22,434.62,454.72,461.41
11,05,04,7.0,8.4,5.0,3.4,1.0,0.0,0.0,51.600000000000001,3.0,121.70000000000002,0.0,0.0,262.54,282.38,400.5,418.09,411.11,396.71,366.99,360.22,434.62,454.72,461.41,469.01
11,05,05,10.1,7.3,4.3,4.4,0.0,0.0,1.0,50.600000000000001,3.0,99.700000000000003,0.0,0.0,282.38,400.5,418.09,411.11,396.71,366.99,360.22,434.62,454.72,461.41,469.01,462.31
11,05,06,9.4,6.7,5.1,4.8,0.0,0.0,1.0,44.600000000000001,3.0,89.700000000000003,0.0,0.0,400.5,418.09,411.11,396.71,366.99,360.22,434.62,454.72,461.41,469.01,462.31,435.2
11,05,07,12.8,14.9,12.5,4.4,1.1,2.5,1.0,21.600000000000001,3.0,62.600000000000001,0.0,0.0,418.09,411.11,396.71,366.99,360.22,434.62,454.72,461.41,469.01,462.31,435.2,418.9
11,05,08,14.9,18.6,17.6,5.8,0.0,0.0,2.1000000000000001,7.1999999999999993,5.5,37.0,0.0,0.0,411.11,396.71,366.99,360.22,434.62,454.72,461.41,469.01,462.31,435.2,418.9,443.02
11,05,09,15.6,18.3,18.1,5.1,0.0,0.0,2.1000000000000001,3.7000000000000002,5.5,23.5,0.0,0.0,396.71,366.99,360.22,434.62,454.72,461.41,469.01,462.31,435.2,418.9,443.02,443.81
11,05,10,16.4,13.0,18.4,3.5,1.6,0.0,2.1000000000000001,3.7000000000000002,2.5,23.300000000000001,0.0,0.0,366.99,360.22,434.62,454.72,461.41,469.01,462.31,435.2,418.9,443.02,443.81,450.28
11,05,11,15.2,12.8,15.8,6.0,3.1,2.5,3.7000000000000002,5.3000000000000007,2.5,23.300000000000001,0.0,0.0,360.22,434.62,454.72,461.41,469.01,462.31,435.2,418.9,443.02,443.81,450.28,449.95
11,05,12,13.7,10.7,11.3,7.2,0.4,0.6,5.8000000000000007,8.4000000000000004,5.0,25.800000000000001,0.0,0.0,434.62,454.72,461.41,469.01,462.31,435.2,418.9,443.02,443.81,450.28,449.95,442.19
